Row ID,Date,Category,Year-Month
2846,11/2018,Office Supplies,2018-11
2874,11/2018,Office Supplies,2018-11
2902,11/2018,Office Supplies,2018-11
2930,11/2018,Furniture,2018-11
2944,11/2018,Office Supplies,2018-11
2945,11/2018,Furniture,2018-11
2994,11/2018,Office Supplies,2018-11
3024,11/2018,Furniture,2018-11
3042,11/2018,Office Supplies,2018-11
3043,11/2018,Office Supplies,2018-11
3044,11/2018,Furniture,2018-11
3070,11/2018,Office Supplies,2018-11
3146,11/2018,Furniture,2018-11
3147,11/2018,Technology,2018-11
3175,11/2018,Office Supplies,2018-11
3299,11/2018,Technology,2018-11
3381,11/2018,Furniture,2018-11
3443,11/2018,Office Supplies,2018-11
3444,11/2018,Office Supplies,2018-11
3448,11/2018,Office Supplies,2018-11
3554,11/2018,Office Supplies,2018-11
3590,11/2018,Office Supplies,2018-11
3591,11/2018,Office Supplies,2018-11
3615,11/2018,Furniture,2018-11
3616,11/2018,Office Supplies,2018-11
3630,11/2018,Office Supplies,2018-11
3631,11/2018,Office Supplies,2018-11
3700,11/2018,Technology,2018-11
3723,11/2018,Office Supplies,2018-11
3779,11/2018,Technology,2018-11
3783,11/2018,Office Supplies,2018-11
3784,11/2018,Office Supplies,2018-11
3848,11/2018,Office Supplies,2018-11
3853,11/2018,Office Supplies,2018-11
3899,11/2018,Office Supplies,2018-11
3946,11/2018,Office Supplies,2018-11
3947,11/2018,Office Supplies,2018-11
4011,11/2018,Office Supplies,2018-11
4012,11/2018,Office Supplies,2018-11
4026,11/2018,Office Supplies,2018-11
4027,11/2018,Office Supplies,2018-11
4028,11/2018,Technology,2018-11
4029,11/2018,Office Supplies,2018-11
4075,11/2018,Furniture,2018-11
4076,11/2018,Furniture,2018-11
4122,11/2018,Office Supplies,2018-11
4123,11/2018,Office Supplies,2018-11
4124,11/2018,Office Supplies,2018-11
4138,11/2018,Office Supplies,2018-11
4172,11/2018,Office Supplies,2018-11
4191,11/2018,Technology,2018-11
4220,11/2018,Office Supplies,2018-11
4221,11/2018,Office Supplies,2018-11
4222,11/2018,Technology,2018-11
4223,11/2018,Office Supplies,2018-11
4224,11/2018,Furniture,2018-11
4227,11/2018,Office Supplies,2018-11
4246,11/2018,Office Supplies,2018-11
4247,11/2018,Furniture,2018-11
4248,11/2018,Furniture,2018-11
4349,11/2018,Office Supplies,2018-11
4350,11/2018,Office Supplies,2018-11
4351,11/2018,Office Supplies,2018-11
4352,11/2018,Technology,2018-11
4355,11/2018,Office Supplies,2018-11
4358,11/2018,Office Supplies,2018-11
4359,11/2018,Furniture,2018-11
4360,11/2018,Furniture,2018-11
4368,11/2018,Office Supplies,2018-11
4369,11/2018,Office Supplies,2018-11
4389,11/2018,Office Supplies,2018-11
4390,11/2018,Furniture,2018-11
4391,11/2018,Technology,2018-11
4392,11/2018,Office Supplies,2018-11
4467,11/2018,Office Supplies,2018-11
4468,11/2018,Office Supplies,2018-11
4469,11/2018,Furniture,2018-11
4470,11/2018,Office Supplies,2018-11
4700,11/2018,Office Supplies,2018-11
4701,11/2018,Office Supplies,2018-11
4702,11/2018,Office Supplies,2018-11
4703,11/2018,Furniture,2018-11
4753,11/2018,Furniture,2018-11
4765,11/2018,Office Supplies,2018-11
4773,11/2018,Furniture,2018-11
4774,11/2018,Office Supplies,2018-11
4775,11/2018,Technology,2018-11
4776,11/2018,Office Supplies,2018-11
4841,11/2018,Furniture,2018-11
4866,11/2018,Furniture,2018-11
4867,11/2018,Office Supplies,2018-11
4868,11/2018,Office Supplies,2018-11
4869,11/2018,Office Supplies,2018-11
4870,11/2018,Technology,2018-11
4871,11/2018,Office Supplies,2018-11
4949,11/2018,Office Supplies,2018-11
4950,11/2018,Furniture,2018-11
5012,11/2018,Furniture,2018-11
5038,11/2018,Technology,2018-11
5066,11/2018,Technology,2018-11
5067,11/2018,Furniture,2018-11
5079,11/2018,Office Supplies,2018-11
5080,11/2018,Furniture,2018-11
5081,11/2018,Office Supplies,2018-11
5117,11/2018,Office Supplies,2018-11
5134,11/2018,Office Supplies,2018-11
5135,11/2018,Office Supplies,2018-11
5190,11/2018,Technology,2018-11
5191,11/2018,Office Supplies,2018-11
5269,11/2018,Technology,2018-11
5270,11/2018,Furniture,2018-11
5271,11/2018,Office Supplies,2018-11
5309,11/2018,Furniture,2018-11
5310,11/2018,Office Supplies,2018-11
5311,11/2018,Office Supplies,2018-11
5441,11/2018,Office Supplies,2018-11
5585,11/2018,Office Supplies,2018-11
5586,11/2018,Technology,2018-11
5587,11/2018,Office Supplies,2018-11
5594,11/2018,Office Supplies,2018-11
5750,11/2018,Technology,2018-11
5805,11/2018,Office Supplies,2018-11
5806,11/2018,Furniture,2018-11
5838,11/2018,Technology,2018-11
5925,11/2018,Office Supplies,2018-11
6007,11/2018,Technology,2018-11
6147,11/2018,Office Supplies,2018-11
6148,11/2018,Office Supplies,2018-11
6231,11/2018,Office Supplies,2018-11
6232,11/2018,Furniture,2018-11
6233,11/2018,Office Supplies,2018-11
6234,11/2018,Office Supplies,2018-11
6235,11/2018,Office Supplies,2018-11
6236,11/2018,Technology,2018-11
6273,11/2018,Technology,2018-11
6300,11/2018,Furniture,2018-11
6303,11/2018,Technology,2018-11
6319,11/2018,Technology,2018-11
6320,11/2018,Office Supplies,2018-11
6363,11/2018,Office Supplies,2018-11
6364,11/2018,Technology,2018-11
6365,11/2018,Office Supplies,2018-11
6505,11/2018,Office Supplies,2018-11
6541,11/2018,Office Supplies,2018-11
6542,11/2018,Furniture,2018-11
6543,11/2018,Technology,2018-11
6544,11/2018,Office Supplies,2018-11
6638,11/2018,Office Supplies,2018-11
6639,11/2018,Office Supplies,2018-11
6693,11/2018,Office Supplies,2018-11
6747,11/2018,Technology,2018-11
6748,11/2018,Office Supplies,2018-11
6749,11/2018,Office Supplies,2018-11
6750,11/2018,Technology,2018-11
6936,11/2018,Technology,2018-11
6950,11/2018,Office Supplies,2018-11
6951,11/2018,Furniture,2018-11
6979,11/2018,Office Supplies,2018-11
6989,11/2018,Office Supplies,2018-11
6990,11/2018,Office Supplies,2018-11
7120,11/2018,Office Supplies,2018-11
7132,11/2018,Furniture,2018-11
7133,11/2018,Technology,2018-11
7134,11/2018,Furniture,2018-11
7135,11/2018,Technology,2018-11
7136,11/2018,Furniture,2018-11
7144,11/2018,Technology,2018-11
7145,11/2018,Office Supplies,2018-11
7146,11/2018,Furniture,2018-11
7147,11/2018,Office Supplies,2018-11
7316,11/2018,Office Supplies,2018-11
7318,11/2018,Office Supplies,2018-11
7319,11/2018,Office Supplies,2018-11
7320,11/2018,Technology,2018-11
7321,11/2018,Furniture,2018-11
7345,11/2018,Furniture,2018-11
7346,11/2018,Technology,2018-11
7347,11/2018,Office Supplies,2018-11
7348,11/2018,Furniture,2018-11
7390,11/2018,Furniture,2018-11
7391,11/2018,Furniture,2018-11
7449,11/2018,Furniture,2018-11
7468,11/2018,Furniture,2018-11
7492,11/2018,Technology,2018-11
7493,11/2018,Office Supplies,2018-11
7494,11/2018,Furniture,2018-11
7495,11/2018,Office Supplies,2018-11
7557,11/2018,Office Supplies,2018-11
7558,11/2018,Office Supplies,2018-11
7589,11/2018,Furniture,2018-11
7756,11/2018,Office Supplies,2018-11
7757,11/2018,Technology,2018-11
7758,11/2018,Technology,2018-11
7759,11/2018,Furniture,2018-11
7927,11/2018,Technology,2018-11
7928,11/2018,Technology,2018-11
7929,11/2018,Furniture,2018-11
7962,11/2018,Office Supplies,2018-11
7963,11/2018,Office Supplies,2018-11
7964,11/2018,Office Supplies,2018-11
7965,11/2018,Office Supplies,2018-11
7966,11/2018,Office Supplies,2018-11
8043,11/2018,Technology,2018-11
8044,11/2018,Furniture,2018-11
8110,11/2018,Office Supplies,2018-11
8111,11/2018,Furniture,2018-11
8117,11/2018,Office Supplies,2018-11
8191,11/2018,Office Supplies,2018-11
8192,11/2018,Furniture,2018-11
8318,11/2018,Office Supplies,2018-11
8319,11/2018,Office Supplies,2018-11
8320,11/2018,Office Supplies,2018-11
8342,11/2018,Office Supplies,2018-11
8428,11/2018,Office Supplies,2018-11
8483,11/2018,Office Supplies,2018-11
8554,11/2018,Technology,2018-11
8587,11/2018,Technology,2018-11
8588,11/2018,Office Supplies,2018-11
8612,11/2018,Technology,2018-11
8661,11/2018,Furniture,2018-11
8684,11/2018,Office Supplies,2018-11
8686,11/2018,Office Supplies,2018-11
8714,11/2018,Technology,2018-11
8715,11/2018,Office Supplies,2018-11
8716,11/2018,Office Supplies,2018-11
8801,11/2018,Office Supplies,2018-11
8875,11/2018,Office Supplies,2018-11
8924,11/2018,Office Supplies,2018-11
8959,11/2018,Technology,2018-11
8960,11/2018,Office Supplies,2018-11
8961,11/2018,Furniture,2018-11
8962,11/2018,Office Supplies,2018-11
8975,11/2018,Office Supplies,2018-11
8976,11/2018,Office Supplies,2018-11
8977,11/2018,Furniture,2018-11
8978,11/2018,Office Supplies,2018-11
8997,11/2018,Technology,2018-11
9006,11/2018,Office Supplies,2018-11
9007,11/2018,Office Supplies,2018-11
9008,11/2018,Office Supplies,2018-11
9009,11/2018,Furniture,2018-11
9039,11/2018,Technology,2018-11
9081,11/2018,Technology,2018-11
9082,11/2018,Office Supplies,2018-11
9123,11/2018,Office Supplies,2018-11
9210,11/2018,Office Supplies,2018-11
9211,11/2018,Office Supplies,2018-11
9217,11/2018,Office Supplies,2018-11
9218,11/2018,Office Supplies,2018-11
9239,11/2018,Furniture,2018-11
9261,11/2018,Office Supplies,2018-11
9265,11/2018,Office Supplies,2018-11
9266,11/2018,Office Supplies,2018-11
9282,11/2018,Office Supplies,2018-11
9289,11/2018,Furniture,2018-11
9294,11/2018,Office Supplies,2018-11
9333,11/2018,Office Supplies,2018-11
9334,11/2018,Office Supplies,2018-11
9385,11/2018,Office Supplies,2018-11
9463,11/2018,Furniture,2018-11
9488,11/2018,Office Supplies,2018-11
9618,11/2018,Technology,2018-11
9619,11/2018,Office Supplies,2018-11
9620,11/2018,Technology,2018-11
9666,11/2018,Furniture,2018-11
9667,11/2018,Furniture,2018-11
9672,11/2018,Technology,2018-11
9732,11/2018,Office Supplies,2018-11
9743,11/2018,Office Supplies,2018-11
9746,11/2018,Furniture,2018-11
9747,11/2018,Furniture,2018-11
111,12/2018,Furniture,2018-12
145,12/2018,Office Supplies,2018-12
204,12/2018,Office Supplies,2018-12
237,12/2018,Office Supplies,2018-12
271,12/2018,Office Supplies,2018-12
405,12/2018,Office Supplies,2018-12
506,12/2018,Office Supplies,2018-12
514,12/2018,Office Supplies,2018-12
515,12/2018,Office Supplies,2018-12
571,12/2018,Office Supplies,2018-12
572,12/2018,Office Supplies,2018-12
573,12/2018,Office Supplies,2018-12
574,12/2018,Technology,2018-12
629,12/2018,Office Supplies,2018-12
630,12/2018,Office Supplies,2018-12
646,12/2018,Office Supplies,2018-12
689,12/2018,Furniture,2018-12
883,12/2018,Office Supplies,2018-12
907,12/2018,Furniture,2018-12
908,12/2018,Technology,2018-12
909,12/2018,Office Supplies,2018-12
954,12/2018,Office Supplies,2018-12
955,12/2018,Furniture,2018-12
1009,12/2018,Office Supplies,2018-12
1025,12/2018,Office Supplies,2018-12
1046,12/2018,Furniture,2018-12
1114,12/2018,Office Supplies,2018-12
1115,12/2018,Furniture,2018-12
1116,12/2018,Technology,2018-12
1249,12/2018,Office Supplies,2018-12
1250,12/2018,Furniture,2018-12
1251,12/2018,Office Supplies,2018-12
1252,12/2018,Office Supplies,2018-12
1297,12/2018,Office Supplies,2018-12
1298,12/2018,Office Supplies,2018-12
1440,12/2018,Office Supplies,2018-12
1441,12/2018,Office Supplies,2018-12
1442,12/2018,Office Supplies,2018-12
1456,12/2018,Office Supplies,2018-12
1457,12/2018,Furniture,2018-12
1500,12/2018,Office Supplies,2018-12
1501,12/2018,Office Supplies,2018-12
1502,12/2018,Office Supplies,2018-12
1507,12/2018,Office Supplies,2018-12
1510,12/2018,Furniture,2018-12
1614,12/2018,Office Supplies,2018-12
1846,12/2018,Office Supplies,2018-12
1847,12/2018,Furniture,2018-12
1857,12/2018,Office Supplies,2018-12
1858,12/2018,Office Supplies,2018-12
1866,12/2018,Technology,2018-12
1878,12/2018,Furniture,2018-12
1879,12/2018,Technology,2018-12
1893,12/2018,Office Supplies,2018-12
1910,12/2018,Furniture,2018-12
1967,12/2018,Technology,2018-12
1968,12/2018,Office Supplies,2018-12
1969,12/2018,Office Supplies,2018-12
2003,12/2018,Office Supplies,2018-12
2004,12/2018,Furniture,2018-12
2056,12/2018,Technology,2018-12
2057,12/2018,Furniture,2018-12
2058,12/2018,Technology,2018-12
2059,12/2018,Furniture,2018-12
2077,12/2018,Office Supplies,2018-12
2078,12/2018,Office Supplies,2018-12
2079,12/2018,Office Supplies,2018-12
2267,12/2018,Office Supplies,2018-12
2269,12/2018,Office Supplies,2018-12
2270,12/2018,Office Supplies,2018-12
2295,12/2018,Furniture,2018-12
2417,12/2018,Technology,2018-12
2418,12/2018,Office Supplies,2018-12
2424,12/2018,Technology,2018-12
2425,12/2018,Office Supplies,2018-12
2426,12/2018,Furniture,2018-12
2427,12/2018,Office Supplies,2018-12
2432,12/2018,Furniture,2018-12
2482,12/2018,Office Supplies,2018-12
2566,12/2018,Technology,2018-12
2570,12/2018,Technology,2018-12
2571,12/2018,Office Supplies,2018-12
2619,12/2018,Office Supplies,2018-12
2620,12/2018,Technology,2018-12
2621,12/2018,Office Supplies,2018-12
2622,12/2018,Office Supplies,2018-12
2638,12/2018,Office Supplies,2018-12
2639,12/2018,Office Supplies,2018-12
2640,12/2018,Office Supplies,2018-12
2641,12/2018,Furniture,2018-12
2719,12/2018,Office Supplies,2018-12
2728,12/2018,Office Supplies,2018-12
2729,12/2018,Technology,2018-12
2762,12/2018,Technology,2018-12
2763,12/2018,Office Supplies,2018-12
2852,12/2018,Office Supplies,2018-12
2863,12/2018,Office Supplies,2018-12
2870,12/2018,Furniture,2018-12
2875,12/2018,Office Supplies,2018-12
2887,12/2018,Office Supplies,2018-12
2888,12/2018,Office Supplies,2018-12
2889,12/2018,Office Supplies,2018-12
2947,12/2018,Furniture,2018-12
2948,12/2018,Office Supplies,2018-12
2949,12/2018,Office Supplies,2018-12
2950,12/2018,Technology,2018-12
2951,12/2018,Office Supplies,2018-12
2952,12/2018,Furniture,2018-12
2953,12/2018,Furniture,2018-12
2954,12/2018,Technology,2018-12
2955,12/2018,Technology,2018-12
2963,12/2018,Furniture,2018-12
2964,12/2018,Furniture,2018-12
2965,12/2018,Office Supplies,2018-12
2966,12/2018,Furniture,2018-12
2974,12/2018,Office Supplies,2018-12
3004,12/2018,Office Supplies,2018-12
3029,12/2018,Furniture,2018-12
3102,12/2018,Office Supplies,2018-12
3103,12/2018,Furniture,2018-12
3135,12/2018,Office Supplies,2018-12
3136,12/2018,Office Supplies,2018-12
3137,12/2018,Technology,2018-12
3138,12/2018,Office Supplies,2018-12
3139,12/2018,Technology,2018-12
3140,12/2018,Furniture,2018-12
3171,12/2018,Office Supplies,2018-12
3188,12/2018,Technology,2018-12
3200,12/2018,Office Supplies,2018-12
3315,12/2018,Furniture,2018-12
3316,12/2018,Office Supplies,2018-12
3332,12/2018,Technology,2018-12
3333,12/2018,Technology,2018-12
3334,12/2018,Furniture,2018-12
3472,12/2018,Office Supplies,2018-12
3473,12/2018,Technology,2018-12
3545,12/2018,Office Supplies,2018-12
3546,12/2018,Office Supplies,2018-12
3589,12/2018,Office Supplies,2018-12
3701,12/2018,Furniture,2018-12
3762,12/2018,Office Supplies,2018-12
3786,12/2018,Office Supplies,2018-12
3982,12/2018,Furniture,2018-12
4030,12/2018,Technology,2018-12
4031,12/2018,Furniture,2018-12
4104,12/2018,Furniture,2018-12
4240,12/2018,Office Supplies,2018-12
4288,12/2018,Office Supplies,2018-12
4342,12/2018,Office Supplies,2018-12
4620,12/2018,Technology,2018-12
4621,12/2018,Office Supplies,2018-12
4636,12/2018,Office Supplies,2018-12
4741,12/2018,Office Supplies,2018-12
4742,12/2018,Office Supplies,2018-12
4743,12/2018,Office Supplies,2018-12
4827,12/2018,Office Supplies,2018-12
4860,12/2018,Office Supplies,2018-12
4901,12/2018,Office Supplies,2018-12
4902,12/2018,Office Supplies,2018-12
4922,12/2018,Office Supplies,2018-12
4923,12/2018,Office Supplies,2018-12
4924,12/2018,Office Supplies,2018-12
4925,12/2018,Technology,2018-12
4944,12/2018,Office Supplies,2018-12
5092,12/2018,Office Supplies,2018-12
5132,12/2018,Furniture,2018-12
5148,12/2018,Furniture,2018-12
5149,12/2018,Furniture,2018-12
5182,12/2018,Office Supplies,2018-12
5183,12/2018,Office Supplies,2018-12
5225,12/2018,Office Supplies,2018-12
5276,12/2018,Technology,2018-12
5277,12/2018,Technology,2018-12
5387,12/2018,Office Supplies,2018-12
5457,12/2018,Office Supplies,2018-12
5458,12/2018,Furniture,2018-12
5472,12/2018,Furniture,2018-12
5473,12/2018,Office Supplies,2018-12
5474,12/2018,Furniture,2018-12
5475,12/2018,Office Supplies,2018-12
5497,12/2018,Technology,2018-12
5762,12/2018,Office Supplies,2018-12
5763,12/2018,Furniture,2018-12
5804,12/2018,Office Supplies,2018-12
5821,12/2018,Office Supplies,2018-12
5822,12/2018,Office Supplies,2018-12
5823,12/2018,Furniture,2018-12
5824,12/2018,Office Supplies,2018-12
5900,12/2018,Office Supplies,2018-12
5941,12/2018,Technology,2018-12
5942,12/2018,Office Supplies,2018-12
6075,12/2018,Office Supplies,2018-12
6076,12/2018,Office Supplies,2018-12
6090,12/2018,Office Supplies,2018-12
6150,12/2018,Furniture,2018-12
6192,12/2018,Office Supplies,2018-12
6193,12/2018,Office Supplies,2018-12
6194,12/2018,Office Supplies,2018-12
6195,12/2018,Office Supplies,2018-12
6213,12/2018,Office Supplies,2018-12
6214,12/2018,Office Supplies,2018-12
6223,12/2018,Furniture,2018-12
6224,12/2018,Office Supplies,2018-12
6225,12/2018,Office Supplies,2018-12
6281,12/2018,Office Supplies,2018-12
6439,12/2018,Furniture,2018-12
6509,12/2018,Office Supplies,2018-12
6510,12/2018,Office Supplies,2018-12
6511,12/2018,Office Supplies,2018-12
6552,12/2018,Office Supplies,2018-12
6553,12/2018,Office Supplies,2018-12
6667,12/2018,Furniture,2018-12
6668,12/2018,Office Supplies,2018-12
6669,12/2018,Office Supplies,2018-12
6670,12/2018,Technology,2018-12
6713,12/2018,Furniture,2018-12
6714,12/2018,Furniture,2018-12
6715,12/2018,Technology,2018-12
6716,12/2018,Office Supplies,2018-12
6807,12/2018,Office Supplies,2018-12
6819,12/2018,Office Supplies,2018-12
6820,12/2018,Furniture,2018-12
6821,12/2018,Furniture,2018-12
6822,12/2018,Furniture,2018-12
6853,12/2018,Office Supplies,2018-12
6854,12/2018,Technology,2018-12
6855,12/2018,Office Supplies,2018-12
6856,12/2018,Office Supplies,2018-12
6857,12/2018,Office Supplies,2018-12
6997,12/2018,Office Supplies,2018-12
6998,12/2018,Office Supplies,2018-12
7040,12/2018,Office Supplies,2018-12
7041,12/2018,Office Supplies,2018-12
7042,12/2018,Furniture,2018-12
7151,12/2018,Furniture,2018-12
7152,12/2018,Furniture,2018-12
7485,12/2018,Office Supplies,2018-12
7486,12/2018,Office Supplies,2018-12
7608,12/2018,Office Supplies,2018-12
7633,12/2018,Furniture,2018-12
7634,12/2018,Office Supplies,2018-12
7635,12/2018,Office Supplies,2018-12
7636,12/2018,Furniture,2018-12
7637,12/2018,Furniture,2018-12
7698,12/2018,Technology,2018-12
7699,12/2018,Office Supplies,2018-12
7700,12/2018,Office Supplies,2018-12
7701,12/2018,Office Supplies,2018-12
7702,12/2018,Furniture,2018-12
7738,12/2018,Office Supplies,2018-12
7765,12/2018,Office Supplies,2018-12
7766,12/2018,Furniture,2018-12
7767,12/2018,Office Supplies,2018-12
7769,12/2018,Office Supplies,2018-12
7793,12/2018,Technology,2018-12
7943,12/2018,Office Supplies,2018-12
7944,12/2018,Office Supplies,2018-12
7945,12/2018,Office Supplies,2018-12
7946,12/2018,Office Supplies,2018-12
7947,12/2018,Office Supplies,2018-12
8098,12/2018,Office Supplies,2018-12
8099,12/2018,Office Supplies,2018-12
8159,12/2018,Office Supplies,2018-12
8178,12/2018,Technology,2018-12
8254,12/2018,Technology,2018-12
8255,12/2018,Office Supplies,2018-12
8256,12/2018,Technology,2018-12
8257,12/2018,Office Supplies,2018-12
8258,12/2018,Technology,2018-12
8259,12/2018,Office Supplies,2018-12
8392,12/2018,Furniture,2018-12
8422,12/2018,Technology,2018-12
8423,12/2018,Office Supplies,2018-12
8424,12/2018,Furniture,2018-12
8425,12/2018,Furniture,2018-12
8429,12/2018,Technology,2018-12
8479,12/2018,Office Supplies,2018-12
8578,12/2018,Furniture,2018-12
8579,12/2018,Office Supplies,2018-12
8641,12/2018,Office Supplies,2018-12
8779,12/2018,Furniture,2018-12
8845,12/2018,Office Supplies,2018-12
8846,12/2018,Office Supplies,2018-12
8847,12/2018,Office Supplies,2018-12
8848,12/2018,Office Supplies,2018-12
8856,12/2018,Office Supplies,2018-12
